year,accession_name,accession,row,column,berry_length,berry_width,berry_weight,num_seeds,num_peds,num_berries,total_berry_weight,upright_length,secondary_growth,dry_wt_leaves,ULvW,UMFW,TY,SFY,MFW,PFR,Tacy,Brix,TA,PAC
2013,CNJ02_1_111,R9C48,9,48,20.8,17.33,2.3593,16.2,4.7,2.7,6.1743,3.54,NA,0.0869,1.2002308136180035,2.2867777777777776,296.85,184,1.95,37.797219865,36.5,9.35,2.76,2.1
2013,CNJ02_1_112,R9C49,9,49,22.2444444444444,17.6888888888889,2.73055555555556,18,4.22222222222222,2.66666666666667,6.201,5.58888888888889,NA,0.121222222222222,1.2575376884422078,2.325374999999997,179.25,93,1.7,48.30181099,21.5,9.46,2.5999999999999996,1.26
2013,CNJ02_1_113,R9C50,9,50,22.2,16.43,2.3,23.4,5,2.1,4.372,3.47,NA,0.0903,1.3511868533171028,2.0819047619047617,309.3,158.5,2,48.78208479,20,7.8100000000000005,2.315,1.275
2013,CNJ02_1_114,R9C51,9,51,22.79,17.3,2.682,21.9,4.5,1.9,4.25,3.2775,NA,0.0775,1.3173410404624277,2.236842105263158,229.3,170.85,2.3,25.38159616,32,10.12,2.83,1.385
2013,CNJ02_1_115,R9C52,9,52,19.73,16.46,2.084,21.8,4.7,2.2,3.946,3.085,NA,0.0586,1.1986634264884568,1.7936363636363635,364.9,331.85,2.1,8.965232551,22,8.58,2.605,1.205
2013,CNJ02_1_116,R9C53,9,53,21.76,17.18,2.59,13.3,3.875,2,4.74,5.77555555555556,3.15,0.1207,1.2665890570430736,2.37,260.2,184,2.1,32.63038044,32,9.13,2.675,1.505
2013,CNJ02_1_117,R9C54,9,54,21.09,16.46,2.323,15.8,4.3,2.3,4.528,4.896,NA,0.0678,1.281287970838396,1.968695652173913,284.9,230.95000000000002,2.25,20.8812943225,20,7.7,2.615,1.495
2013,CNJ02_1_118,R10C2,10,2,17.63,14.19,1.5383,18.5,4.5,1.4,2.0796,2.37777777777778,NA,0.0469,1.2424242424242424,1.4854285714285715,182.39999999999998,130.7,1.5,38.89213213,27,8.25,2.5999999999999996,1.9049999999999998
2013,CNJ02_1_119,R10C3,10,3,16.09,14.73,1.4366,15.9,3,1.2,1.6981,2.17,1,0.0463,1.0923285811269519,1.4150833333333332,NA,NA,NA,NA,NA,NA,NA,NA
2013,CNJ02_1_12,R8C3,8,3,18.46,13.87,1.3975,16.1,5.5,2.2,2.688,7.62666666666667,NA,0.0535,1.330930064888248,1.2218181818181817,188.6,167.95,1.2,14.606843796500002,26,9.129999999999999,2.41,1.87
2013,CNJ02_1_120,R10C4,10,4,13.77,14.11,1.2163,16,3.9,1.9,1.9942,2.02222222222222,1.1,0.043,0.9759036144578314,1.0495789473684212,NA,NA,NA,NA,NA,NA,NA,NA
2013,CNJ02_1_121,R10C5,10,5,16.7,15.41,1.707,26.7,4,1.1,1.8445,3.47,NA,0.06,1.0837118754055808,1.6768181818181818,230.6,141.89999999999998,1.5,37.724234929999994,22,8.91,2.6550000000000002,1.525
2013,CNJ02_1_122,R10C6,10,6,16,12.79,1.138,16.8,3.9,2.2,2.354,3.576,2.13,0.0619,1.2509773260359658,1.07,86,67,1.35,27.453123965,19.5,8.690000000000001,2.44,NA
2013,CNJ02_1_123,R10C7,10,7,17.05,14.34,1.592,16.1,3.22222222222222,1.33333333333333,2.241,2.12222222222222,NA,0.045,1.188981868898187,1.6807500000000044,NA,NA,NA,NA,NA,NA,NA,NA
2013,CNJ02_1_124,R10C8,10,8,20.14,15.26,1.8854,25.4,4.2,1.7,2.8591,2.8,NA,0.0553,1.3197903014416776,1.681823529411765,209,166.7,1.65,20.8483836845,30,8.690000000000001,2.355,1.94
2013,CNJ02_1_125,R10C9,10,9,18.47,15.17,1.9003,21.5,3.2,1.5,2.7473,2.77,1.4,0.059,1.21753460777851,1.8315333333333335,NA,NA,NA,NA,NA,NA,NA,NA
2013,CNJ02_1_126,R10C10,10,10,18.64,13.24,1.3625,16.1,3.1,1.8,2.1698,3.01,2.06666666666667,0.0907,1.4078549848942599,1.2054444444444443,50.349999999999994,15.100000000000001,1.25,68.68446120499999,NA,NA,NA,NA
2013,CNJ02_1_127,R10C11,10,11,20.38,17.24,2.2617,21.6,4,1.8,3.7906,4.45,1.86,0.1071,1.1821345707656612,2.105888888888889,238.35,190.35,1.75,19.79216436,25,8.58,2.5300000000000002,1.4500000000000002
2013,CNJ02_1_128,R10C12,10,12,23.19,16.85,2.6379,21.7,4.6,2.3,5.1701,3.29,0.5,0.0726,1.3762611275964391,2.2478695652173912,374.15,327.85,1.9,12.621530426500001,20.5,8.14,2.45,1.035
2013,CNJ02_1_129,R10C13,10,13,19.64,15.67,1.925,21.9,5.625,2,3.482,3.24375,NA,0.0758,1.2533503509891513,1.741,233.55,141.6,1.75,40.89818613,29.5,9.57,2.245,1.685
2013,CNJ02_1_13,R8C4,8,4,16.51,13.62,1.3511,19.4,3.4,1.5,2.0145,2.29,NA,0.0594,1.2121879588839943,1.343,87.44999999999999,42.2,1.3,51.196806769999995,30.5,9.129999999999999,2.525,1.805
2013,CNJ02_1_130,R10C14,10,14,21.22,15.82,2.154,24.3,3.9,1.7,3.299,2.222,0.92,0.0452,1.34134007585335,1.9405882352941177,147.85,70.95,1.7999999999999998,51.73492776,24.5,9.68,2.155,1.585
2013,CNJ02_1_131,R10C15,10,15,19.62,15.22,1.842,20.8,3.1,1.4,2.538,3.083,NA,0.0809,1.2890932982917214,1.812857142857143,104.45,48.35,1.65,53.953041435,46.5,8.91,2.495,NA
2013,CNJ02_1_132,R10C16,10,16,24.63,17.17,2.7909,26.2,3.9,1.8,4.649,2.928,0.64,0.0779,1.434478741991846,2.582777777777778,157.55,67.55,1.85,59.934968014999995,20.5,8.36,2.515,1.98
2013,CNJ02_1_133,R10C17,10,17,19.93,16.94,2.143,19.1,3.2,1.8,3.233,4.464,NA,0.1068,1.176505312868949,1.7961111111111112,474.9,168.9,2.05,53.65796642,27,7.7,2.255,1.335
2013,CNJ02_1_134,R10C18,10,18,20.11,17.25,2.4102,26.5,4.8,2.2,4.6142,3.66,1.1,0.0693,1.1657971014492754,2.0973636363636365,423.45,380.7,1.9,9.722652475,17,9.02,2.755,1.275
2013,CNJ02_1_135,R10C19,10,19,17.86,15.63,1.6449,20,4.4,2.1,2.9876,3.54,2.7,0.0829,1.1426743442098528,1.4226666666666665,187.55,152.35,1.7000000000000002,17.144131259999998,28,9.79,2.425,1.5699999999999998
2013,CNJ02_1_136,R10C20,10,20,18.78,17.14,2.225,26.6,5.6,1.5,2.9296,3,NA,0.0593,1.0956826137689615,1.9530666666666667,408.6,378.45,2,7.0724647755,29.5,8.14,2.59,1.245
2013,CNJ02_1_137,R10C21,10,21,22.63,16.55,2.3327,14,3.66666666666667,2.22222222222222,5.0175,3.72,NA,0.0874,1.3673716012084591,2.257875000000002,201.1,105.5,2.05,48.60395853,36.5,8.36,2.57,1.99
2013,CNJ02_1_138,R10C22,10,22,18.38,17.94,2.2917,19.7,4.7,2.9,5.8829,4.96,2.7,0.1047,1.0245261984392418,2.0285862068965517,239.8,113.15,1.6,53.49641876,41.5,8.14,2.42,1.885
2013,CNJ02_1_139,R10C23,10,23,20.26,16.29,2.0202,12.4,5.22222222222222,2.88888888888889,4.6305,3.12,3.2,0.0935,1.2437077961939842,1.6028653846153837,194.14999999999998,154.15,1.6,20.169852055,26,9.46,2.625,1.54
2013,CNJ02_1_14,R8C5,8,5,17.4222222222222,16.59,1.87244444444444,25.5,5.3,1.2,1.9519,3.02222222222222,1.6,0.1314,1.0501640881387704,1.6265833333333333,116.5,77.2,1.5,33.746541545,37,9.79,2.71,1.71
2013,CNJ02_1_140,R10C24,10,24,19.8,17.68,2.3498,23.3,4.3,2,4.3253,3.45,2.125,0.1119,1.1199095022624435,2.16265,203.35000000000002,104.94999999999999,1.9,51.049612205,36.5,8.25,2.495,1.56
2013,CNJ02_1_141,R10C25,10,25,20.45,15.57,2.17,21.4,4.3,1.9,3.805,3.256,NA,0.0878,1.3134232498394347,2.0026315789473688,121.25,38.150000000000006,1.35,63.35080171,41,8.58,2.5,NA
2013,CNJ02_1_142,R10C26,10,26,19.54,16.76,2.2485,23.5,4.11111111111111,1.44444444444444,3.2218,3.267,1.998,0.0825,1.165871121718377,2.23047692307693,235,200.75,2.1,17.840512225,25,8.58,2.315,1.28
2013,CNJ02_1_143,R10C27,10,27,19.81,16.19,2.0525,15.1,4.22222222222222,2.88888888888889,4.8764,3.754,1.60666666666667,0.1105,1.223594811612106,1.6879846153846148,231.55,179.4,2.1,24.025723884999998,23,8.47,2.56,1.205
2013,CNJ02_1_144,R10C28,10,28,19.81,17.84,2.5718,22.1,5.8,2.5,5.7312,2.76666666666667,0.5,0.0849,1.1104260089686098,2.2924800000000003,142.6,120.5,2.4,18.12036592,20.5,8.14,2.355,1.295
2013,CNJ02_1_145,R10C29,10,29,21.33,15.42,1.897,17.7,4.3,2,3.2794,2.7625,NA,0.0657,1.3832684824902723,1.6397,307.9,190.8,1.85,34.217028845,28.5,9.02,2.77,1.5899999999999999
2013,CNJ02_1_146,R10C30,10,30,22.36,16.94,2.521,27.9,5,2.8,6.187,4.62,2.57,0.0989,1.319952774498229,2.2096428571428572,100.15,47.35,1.9,53.09528716,41,8.8,2.4850000000000003,1.535
2013,CNJ02_1_147,R10C31,10,31,19.78,15.56,1.945,21.8,4.3,2.3,3.717,3.447,NA,0.0693,1.2712082262210798,1.6160869565217393,256.95,172.7,NA,48.954441374999995,24.5,9.46,2.445,1.125
2013,CNJ02_1_148,R10C32,10,32,22.2,16.95,2.3115,20.7,5.1,2.3,4.8197,3.63,NA,0.0794,1.3097345132743363,2.095521739130435,364.75,280.5,2,21.05327262,40.5,8.25,2.715,1.3250000000000002
2013,CNJ02_1_149,R10C33,10,33,21.53,18.44,2.8177,23.9,5,1.7,4.7396,3.04,2.075,0.0853,1.1675704989154012,2.7880000000000003,306.95,157.3,2.55,45.218473335,32.5,8.36,2.0495,1.31
2013,CNJ02_1_15,R8C6,8,6,17.11,14.99,1.6073,15.6,5,1.6,2.2916,2.41428571428571,1.85,0.2398,1.1414276184122747,1.4322499999999998,291.5,262.3,1.6,10.4391649695,16,8.91,2.58,0.9750000000000001
2013,CNJ02_1_150,R10C34,10,34,23.8,16.33,2.2723,17.3,3.66666666666667,2.33333333333333,4.5501,3.62,NA,0.103,1.4574402939375384,1.9500428571428599,153.14999999999998,82.05,1.7000000000000002,39.02462568,46,8.36,2.63,1.555
2013,CNJ02_1_151,R10C35,10,35,21.48,14.6,1.9024,17.1,3.11111111111111,1.77777777777778,2.9308,2.657,NA,0.0551,1.4712328767123288,1.6485749999999981,207.7,172.95,1.9500000000000002,14.557690363999999,46.5,8.58,2.25,1.775
2013,CNJ02_1_152,R10C36,10,36,17.66,16.55,1.9616,17.9,3.7,1.6,2.8206,3.629,1.878,0.0874,1.0670694864048338,1.762875,191.1,156,1.75,19.256072875,29,8.8,2.325,1.775
2013,CNJ02_1_153,R10C37,10,37,19.22,15.58,1.8625,26.5,3.6,1.9,3.1846,3.235,NA,0.0584,1.2336328626444157,1.6761052631578948,203.95,123.64999999999999,1.75,38.961540125,30.5,8.69,2.525,1.3599999999999999
2013,CNJ02_1_154,R10C38,10,38,17.56,14.22,1.4307,9.5,4.9,2,2.4855,2.22,1.3,0.0482222222222222,1.2348804500703234,1.24275,290.79999999999995,235.60000000000002,1.8,18.859508205,23,9.79,2.4050000000000002,1.2850000000000001
2013,CNJ02_1_155,R10C39,10,39,20.3,16.11,2.0983,19.1,4.3,2.5,4.7256,4.05555555555556,0.7,0.0709,1.2600869025450032,1.89024,289.65,228.85,1.65,27.04452701,42,8.469999999999999,2.54,1.83
2013,CNJ02_1_156,R10C40,10,40,24.94,17.86,2.8763,20.6,4.55555555555556,2.44444444444444,6.2393,3.69,NA,0.0889,1.3964165733482643,2.5524409090909135,284.29999999999995,202.55,2.2,29.83620147,26.5,8.690000000000001,2.505,1.8650000000000002
2013,CNJ02_1_157,R10C41,10,41,21.63,16.88,2.6144,24.1111111111111,4.2,2.3,5.7847,4.4,3.3,0.0914,1.2813981042654028,2.5150869565217393,135.85,97.05000000000001,1.75,27.11935369,28.5,8.690000000000001,2.745,1.65
2013,CNJ02_1_16,R8C7,8,7,19.39,15.45,1.9615,24.2,4,2.125,3.5222,4.95555555555556,1.4,0.09,1.2550161812297735,1.6575058823529414,226.9,137.35000000000002,1.45,41.723294495000005,22.5,8.91,2.675,1.445
2013,CNJ02_1_17,R8C8,8,8,20.59,17.7,2.6499,27.8,5.22222222222222,1.22222222222222,3.02,3.56,1.8,0.0563,1.1632768361581922,2.470909090909095,222.15,191.25,2.3,13.883094209500001,25,8.14,2.62,1.44
2013,CNJ02_1_18,R8C9,8,9,16.93,15.79,1.72,26,4.11111111111111,1,2.189,2.84,NA,0.168,1.072197593413553,2.189,265.65,242.70000000000002,1.75,9.467086854,26.5,8.25,2.575,1.58
2013,CNJ02_1_19,R8C10,8,10,16.61,16.28,1.7289,17.1,4.85714285714286,1.71428571428571,3.1031,2.21875,1.95,0.0451,1.0202702702702702,1.8101416666666712,250.14999999999998,223.3,1.3,11.1581022555,36,9.13,2.155,1.46
2013,CNJ02_1_2,R7C47,7,47,22.97,17.25,2.7392,17.6,4.22222222222222,2.44444444444444,5.7962,3.32666666666667,4.02,0.1058,1.3315942028985506,2.3711727272727314,228.5,187.85,2.25,19.627683685,50.5,9.57,2.5999999999999996,2.01
2013,CNJ02_1_20,R8C11,8,11,19.04,15.16,1.771,24.8,4.71428571428571,2.28571428571429,4.7879,3.35,NA,0.0675,1.2559366754617414,2.0947062499999958,311.95,286.15,1.85,9.669529578,16,8.91,2.845,1.4249999999999998
2013,CNJ02_1_21,R8C12,8,12,19.3,15.28,1.7923,22.9,5,1.875,2.8564,2.887,NA,0.0436,1.2630890052356023,1.5234133333333333,360,281.15,1.75,22.50176415,25.5,7.8100000000000005,2.36,1.495
2013,CNJ02_1_22,R8C13,8,13,20.0555555555556,15.9222222222222,1.79377777777778,10.8888888888889,3.22222222222222,1.55555555555556,2.46244444444444,9.1925,1.27,0.0573333333333333,1.2595952547104023,1.5829999999999926,121.7,87.80000000000001,1.55,30.518464865000002,28.5,9.350000000000001,2.41,1.57
2013,CNJ02_1_23,R8C14,8,14,21.75,16.35,2.6332,21.1,3.4,2,4.8599,2.6,NA,0.0674,1.330275229357798,2.42995,263.5,183.45,2.2,30.567469355,23,8.36,2.4,2.1
2013,CNJ02_1_24,R8C15,8,15,21.45,14.75,1.7018,13.9,4.11111111111111,1.44444444444444,2.4003,2.08,1.5,0.0398,1.4542372881355932,1.661746153846159,327.1,310.15,2,5.2050577780000005,25,8.469999999999999,2.6449999999999996,1.27
2013,CNJ02_1_25,R8C16,8,16,21.12,16.01,2.2974,18.5,3.5,2.1,4.6872,4.3,0.7,0.0804,1.3191755153029356,2.2319999999999998,127.65,99.1,2,26.267317560000002,32,8.8,2.66,1.825
2013,CNJ02_1_26,R8C17,8,17,16.84,15.35,1.704,16.2,3.7,2.5,4.095,3.638,NA,0.0686,1.0970684039087948,1.638,332.9,313.04999999999995,1.9,5.7399885505,25.5,8.8,2.605,1.615
2013,CNJ02_1_27,R8C18,8,18,21.42,16.42,2.374,17.9,4.4,1.9,4.2708,5.92666666666667,1.12,0.0547777777777778,1.3045066991473813,2.247789473684211,388.45,337.05,2.65,12.790856035000001,30.5,8.47,2.6385,1.415
2013,CNJ02_1_28,R8C19,8,19,19.22,15.43,1.9009,22,5.11111111111111,2.44444444444444,3.7776,3.68,1.4,0.095,1.2456254050550875,1.5453818181818209,204.5,135.5,2.05,37.611111109999996,20,9.68,2.21,1.62
2013,CNJ02_1_29,R8C20,8,20,19.01,15.93,1.927,19,3.77777777777778,1.44444444444444,2.608,3.62444444444444,NA,0.0494,1.1933458882611425,1.805538461538467,316.9,292.05,1.85,7.402789126,22,8.58,2.41,1.375
2013,CNJ02_1_3,R7C48,7,48,22.22,15.87,2.2362,21.2,4.1,2.1,4.1266,2.73,1.6,0.0687,1.4001260239445494,1.965047619047619,403.5,303.5,2.1500000000000004,24.881732839999998,24,10.01,2.535,1.24
2013,CNJ02_1_30,R8C21,8,21,20.33,15.24,1.9029,12.6,4.5,1.5,2.6499,3.04,1.8,0.0584,1.3339895013123357,1.7666000000000002,238.1,212.7,1.75,10.085274480999999,15.5,8.58,2.7199999999999998,1.625
2013,CNJ02_1_31,R8C22,8,22,21.33,17.16,2.4754,19.6,3.6,1.8,4.1148,2.96666666666667,2.2,0.0563333333333333,1.243006993006993,2.286,237.55,179.6,2.65,24.819618294999998,14,8.47,2.455,1.7349999999999999
2013,CNJ02_1_32,R8C23,8,23,22.73,17.36,2.5418,22.3,4,1.9,4.4993,3.514,1.74666666666667,0.0826,1.3093317972350231,2.3680526315789474,348.29999999999995,323.55,1.95,6.981443485,25.5,8.14,2.5300000000000002,1.3199999999999998
2013,CNJ02_1_33,R8C24,8,24,21.56,16.8,2.4239,21.3,3.77777777777778,1.77777777777778,4.2564,3.335,6.68,0.0523,1.2833333333333332,2.3942249999999974,332,300.85,2.0999999999999996,11.244545806500001,23,8.36,2.6550000000000002,1.365
2013,CNJ02_1_34,R8C25,8,25,20.84,16.61,2.2859,23.5,3.8,1.7,3.6954,2.65,1.325,0.0652,1.254665863937387,2.173764705882353,272.2,243.29999999999998,2.3,8.0283246815,29,8.36,2.49,1.5699999999999998
2013,CNJ02_1_35,R8C26,8,26,19.89,15.5,2.0691,16.5,4.6,1.4,3.0358,2.31125,NA,0.0494444444444444,1.2832258064516129,2.1684285714285716,99.62,61.72,2.1,45.337273265,37,8.47,2.525,1.695
2013,CNJ02_1_36,R8C27,8,27,20.3,17.2,2.21066666666667,19.6666666666667,4.8,2.3,4.4104,3.7,1.15,0.0677777777777778,1.180232558139535,1.9175652173913045,281.65,225.95,2,19.1276302,32,9.46,2.5949999999999998,1.32
2013,CNJ02_1_37,R8C28,8,28,22.67,17.61,2.7325,20.2,3.1,2,4.7949,3.5,1.75,0.0731,1.287336740488359,2.39745,462.65,386.95000000000005,1.3,14.209080485000001,25,8.47,2.465,1.05
2013,CNJ02_1_38,R8C29,8,29,20.08,16.75,2.218,22,4.44444444444444,1.77777777777778,3.743,2.37555555555556,1.87,0.0506,1.1988059701492537,2.1054374999999976,272.6,245.55,2.45,9.747655533,26,8.14,2.51,1.51
2013,CNJ02_1_39,R8C30,8,30,21.98,17.81,2.7372,23.6,4.1,2.6,6.3599,3.45,2.4,0.1019,1.2341381246490737,2.4461153846153842,171.05,75.6,2,55.261633419999995,21.5,9.46,2.8,1.2999999999999998
2013,CNJ02_1_4,R7C49,7,49,21.08,17.48,2.6081,18.7,4.7,2.2,5.1259,3.57,2.125,0.0902222222222222,1.2059496567505719,2.329954545454545,291.65,215.4,2.4000000000000004,26.14872983,25,9.46,2.88,1.31
2013,CNJ02_1_40,R8C31,8,31,19.01,15.9,2.1678,13.2,4.9,2.3,3.5469,2.6,NA,0.0676,1.1955974842767296,1.5421304347826088,132.9,121.85,1.9500000000000002,7.5132758845,21.5,8.91,2.8449999999999998,1.455
2013,CNJ02_1_41,R8C32,8,32,22.8444444444444,18.27,2.88388888888889,25.8,4.6,2.6,5.9604,3.7375,2.2,0.119777777777778,1.2503801009548112,2.2924615384615383,251.75,220.15,1.9500000000000002,12.445706749500001,27.5,9.24,2.215,1.385
2013,CNJ02_1_42,R8C33,8,33,18.82,16.84,2.293,20.2,3.22222222222222,2.22222222222222,4.442,2.86222222222222,NA,0.0798,1.1175771971496438,1.998900000000002,336.25,305.55,1.95,8.2628431185,22.5,8.58,2.415,1.44
2013,CNJ02_1_43,R8C34,8,34,20.61,14.8,1.981,10.8,4.6,2.1,3.584,3.012,NA,0.0562,1.3925675675675675,1.7066666666666666,505.85,384.5,2,23.238799184999998,28,9.57,3.08,1.63
2013,CNJ02_1_44,R8C35,8,35,21.23,16.39,2.368,20.8,3.7,2.1,4.262,3.65,NA,0.0595,1.2953020134228188,2.029523809523809,317.6,227.64999999999998,1.95,28.204923545,28,8.8,2.415,1.7
2013,CNJ02_1_45,R8C36,8,36,20.4,16.3,2.1872,12.3,4.11111111111111,2.55555555555556,4.6987,3.81111111111111,NA,0.0844,1.2515337423312882,1.8386217391304316,437.05,334.45000000000005,2.05,17.676110215,20.5,9.24,2.575,1.3199999999999998
2013,CNJ02_1_46,R8C37,8,37,20.31,18.24,2.7021,24.3,3.9,1.9,4.4001,3.47777777777778,1.06666666666667,0.075,1.1134868421052633,2.315842105263158,374,290.85,2.05,25.595582255,40.5,8.91,2.755,1.325
2013,CNJ02_1_47,R8C38,8,38,20.27,16.59,2.158,26.4,4.77777777777778,2.66666666666667,4.9566,2.27777777777778,NA,0.0426,1.2218203737191078,1.8587249999999975,332.65,292,1.7000000000000002,11.687502435,28,8.030000000000001,2.815,1.605
2013,CNJ02_1_48,R8C39,8,39,23.22,16.91,2.62355555555556,18.5714285714286,3.44444444444444,2.22222222222222,5.8941,3.49777777777778,NA,0.0689,1.3731519810762862,2.6523450000000026,473.55,378.95,2.25,23.731464197500003,26.5,8.36,2.82,1.47
2013,CNJ02_1_49,R8C40,8,40,19.62,15.37,1.8248,22.8,4.5,1.7,3.0158,2.302,NA,0.0371,1.2765126870527002,1.774,411.9,318.8,1.75,24.191008145,27.5,8.36,2.6950000000000003,1.245
2013,CNJ02_1_5,R7C50,7,50,23.6888888888889,18.4888888888889,2.2345,13.5,4,1.75,4.5909,8.635,3.70857142857143,0.0568,1.2812499999999998,2.6233714285714287,319,284.4,2.2,10.959853942999999,22.5,7.92,2.41,1.325
2013,CNJ02_1_50,R8C41,8,41,19.38,16.96,2.2524,21.9,3.33333333333333,1.22222222222222,3.2571,16.6266666666667,9.75,0.0797777777777778,1.1426886792452828,2.6649000000000047,297.3,167.85,1.9,42.3513639,32,9.02,2.785,1.295
2013,CNJ02_1_51,R8C42,8,42,23.02,17.5,2.8295,20.1,4.4,2.3,5.7369,2.65,1.325,0.0629,1.3154285714285714,2.494304347826087,540.4,453.75,2.2,17.574483358000002,18,8.25,2.55,1.12
2013,CNJ02_1_52,R8C43,8,43,19.25,16.68,2.0829,16.6,3.66666666666667,1.77777777777778,3.7192,4.14555555555556,1.665,0.0771111111111111,1.1540767386091126,2.0920499999999973,232.1,187.1,2,21.26985253,27,9.9,2.84,1.07
2013,CNJ02_1_53,R8C44,8,44,20.41,17.18,2.3289,20.9,4.6,1.8,4.2419,3.371,1.85,0.0624,1.1880093131548313,2.356611111111111,446.20000000000005,405.75,2,8.7622094035,35,8.469999999999999,2.665,1.38
2013,CNJ02_1_54,R8C45,8,45,18.82,15.84,1.8583,15.4,5.6,2.9,4.3115,4.37777777777778,2,0.0849,1.1881313131313131,1.4867241379310343,374.5,314.75,1.95,15.70196074,22,8.8,2.82,1.5899999999999999
2013,CNJ02_1_55,R8C46,8,46,26.02,17.9,3.1362,22.8,3.3,1.7,4.6499,4.042,1.92666666666667,0.0747,1.4536312849162012,2.735235294117647,234.75,192.2,2.3499999999999996,17.231026165,33.5,8.36,2.475,1.205
2013,CNJ02_1_56,R8C47,8,47,21.66,18.46,2.9729,22.6,2.8,2,5.6547,3.78,2.25,0.0824,1.1733477789815818,2.82735,374.15,317.95,2.35,14.747375035000001,35,8.91,11.815,1.3
2013,CNJ02_1_57,R8C48,8,48,24.5,17.23,2.8495,16.9,4.6,2.3,6.1312,3.31666666666667,1.54,0.079,1.4219384793964016,2.665739130434783,388,318.2,2.7,17.894426525,24,8.36,2.915,1.4100000000000001
2013,CNJ02_1_58,R8C49,8,49,24,17.7909090909091,3.03845454545455,23.7272727272727,4.45454545454545,1.72727272727273,5.18845454545455,3.93636363636364,1.66666666666667,0.095,1.349003576903423,3.003842105263156,356.45,244.7,2.6,34.03090314,44,8.14,2.46,1.315
2013,CNJ02_1_59,R8C50,8,50,19.11,16.78,1.997,15.6,5.6,2.9,5.016,4.019,2.52,0.089,1.1388557806912991,1.7296551724137932,393.75,325,1.75,17.85177851,24.5,8.25,2.425,1.31
2013,CNJ02_1_6,R7C51,7,51,22.6,18.44,2.8068,27.7,5.6,2.6,6.3199,4.68,4.425,0.1505,1.2255965292841648,2.430730769230769,305.75,239.70000000000002,2.05,21.048973935,21.5,9.57,2.6399999999999997,1.38
2013,CNJ02_1_60,R8C51,8,51,23.22,17.31,2.6828,19.1,3.7,1.7,4.3521,3.747875,1.28,0.0715555555555556,1.341421143847487,2.560058823529412,249.14999999999998,178.4,2.5,28.125963544999998,24,9.79,2.9699999999999998,1.3
2013,CNJ02_1_61,R8C52,8,52,21.89,16.25,2.4805,23.6,4.1,1.9,4.339,2.58666666666667,1.945,0.0532,1.347076923076923,2.283684210526316,387.55,297.79999999999995,2.2,23.29625315,22.5,7.7,2.56,1.5150000000000001
2013,CNJ02_1_62,R8C53,8,53,21.76,17.41,2.6193,24.2,3.8,2.6,6.2255,2.87,2.1,0.0729,1.2498564043653073,2.394423076923077,391,345.55,1.95,11.6949353925,16.5,8.58,2.7350000000000003,1.385
2013,CNJ02_1_63,R8C54,8,54,20.2,17.14,2.6169,22.6,4.5,1.9,4.3015,4.09,3.17142857142857,0.1165,1.1785297549591598,2.2639473684210527,282.25,147.6,2.05,40.299325095,31.5,8.36,2.76,1.635
2013,CNJ02_1_64,R9C1,9,1,15.32,13.33,1.1106,13.4,3.8,1.9,1.7982,3.504,NA,0.0499,1.1492873218304576,0.946421052631579,147.05,93.30000000000001,1.15,35.410904875,46.5,9.79,2.3049999999999997,1.74
2013,CNJ02_1_65,R9C2,9,2,18.41,15.17,1.787,24.6,4.55555555555556,2,2.574,2.55428571428571,NA,0.048625,1.2135794330916283,1.287,169.64999999999998,89.45,1.5,46.521931895,24,8.91,2.045,1.71
2013,CNJ02_1_66,R9C3,9,3,16.81,13.33,1.3353,16.4,3.4,1.7,2.0095,2.88,NA,0.0493,1.2610652663165791,1.1820588235294118,200.15,140.10000000000002,1.5499999999999998,29.895856665,30,9.24,2.495,1.545
2013,CNJ02_1_67,R9C4,9,4,18.79,14.65,1.7076,15.5,3.8,2,3.083,3.64444444444444,NA,0.0968,1.28259385665529,1.5415,92.2,28.15,1.15,69.08286544500001,56.5,9.57,2.475,1.97
2013,CNJ02_1_68,R9C5,9,5,18.84,16.76,2.2525,24.4,4,2.1,4.5297,4.07,3.175,0.1319,1.1241050119331741,2.157,237.4,178.85,1.8,26.493462705,29.5,8.36,2.42,1.31
2013,CNJ02_1_69,R9C6,9,6,21.25,16.15,2.1435,19.1,3.6,1.7,3.2978,3.31111111111111,2.65,0.0845,1.3157894736842106,1.9398823529411766,201.8,113,1.6,44.737831785,32.5,8.91,2.565,1.62
2013,CNJ02_1_7,R7C52,7,52,19.98,17.25,2.3838,22.7,5.4,3,6.0712,3.37,2.7,0.0962,1.1582608695652175,2.0237333333333334,342.5,304.35,2.1500000000000004,10.928514419999999,39,8.91,2.785,1.37
2013,CNJ02_1_70,R9C7,9,7,19.15,16.92,2.172,30.9,3.6,1.9,3.73,3.84111111111111,1.27,0.0996,1.1317966903073284,1.9631578947368422,258.7,240.3,1.65,7.3661640805,23.5,8.8,2.475,1.5
2013,CNJ02_1_71,R9C8,9,8,18.92,15.25,1.806,17.6,3.9,1.4,2.41,3.997,NA,0.0653,1.240655737704918,1.7214285714285715,185,158.55,1.5,13.2100878585,16.5,8.25,2.67,1.145
2013,CNJ02_1_72,R9C9,9,9,21.45,15.68,2.091,18,3.9,1.8,3.609,4.609,3.85,0.0929,1.367984693877551,2.005,406.1,322.45,2.05,21.152037856999996,22,7.37,2.69,1.66
